date,strategy,equity,position,active_contract,settlement,previous_contract,roll_today,action,execution_price,daily_return
2024-02-05,Buy & Hold,4190.821256038656,1,NGH4,2.082,NGH4,False,NONE,,0.0014430014430013571
2024-02-06,Buy & Hold,4043.880837359107,1,NGH4,2.009,NGH4,False,NONE,,-0.03506243996157543
2024-02-07,Buy & Hold,3959.3397745571747,1,NGH4,1.967,NGH4,False,NONE,,-0.020905923344947674
2024-02-08,Buy & Hold,3858.6956521739216,1,NGH4,1.917,NGH4,False,NONE,,-0.025419420437214013
2024-02-09,Buy & Hold,3717.7938808373674,1,NGH4,1.847,NGH4,False,NONE,,-0.03651538862806469
2024-02-12,Buy & Hold,3558.7761674718276,1,NGH4,1.768,NGH4,False,NONE,,-0.04277206280454793
2024-02-13,Buy & Hold,3399.758454106288,1,NGH4,1.689,NGH4,False,NONE,,-0.04468325791855199
2024-02-14,Buy & Hold,3238.7278582930826,1,NGH4,1.609,NGH4,False,NONE,,-0.047365304914150475
2024-02-15,Buy & Hold,3182.3671497584605,1,NGH4,1.581,NGH4,False,NONE,,-0.017402113113735296
2024-02-16,Buy & Hold,3238.7278582930826,1,NGH4,1.609,NGH4,False,NONE,,0.017710309930423884
2024-02-20,Buy & Hold,3172.302737520136,1,NGH4,1.576,NGH4,False,NONE,,-0.02050963331261646
2024-02-21,Buy & Hold,3568.8405797101527,1,NGH4,1.773,NGH4,False,NONE,,0.125
2024-02-22,Buy & Hold,3486.3123993558856,1,NGH4,1.732,NGH4,False,NONE,,-0.023124647490129657
2024-02-23,Buy & Hold,3419.887278582939,1,NGJ4,1.699,NGH4,True,NONE,,-0.019053117782909856
2024-02-26,Buy & Hold,3510.4669887278665,1,NGJ4,1.744,NGJ4,False,NONE,,0.026486168334314275
2024-02-27,Buy & Hold,3639.2914653784305,1,NGJ4,1.808,NGJ4,False,NONE,,0.03669724770642202
2024-02-28,Buy & Hold,3794.28341384864,1,NGJ4,1.885,NGJ4,False,NONE,,0.04258849557522115
2024-02-29,Buy & Hold,3743.961352657014,1,NGJ4,1.86,NGJ4,False,NONE,,-0.013262599469495928
2024-03-01,Buy & Hold,3693.639291465387,1,NGJ4,1.835,NGJ4,False,NONE,,-0.013440860215053863
2024-03-04,Buy & Hold,3856.6827697262565,1,NGJ4,1.916,NGJ4,False,NONE,,0.04414168937329688
2024-03-05,Buy & Hold,3939.210950080524,1,NGJ4,1.957,NGJ4,False,NONE,,0.02139874739039671
2024-03-06,Buy & Hold,3882.8502415459025,1,NGJ4,1.929,NGJ4,False,NONE,,-0.014307613694430232
2024-03-07,Buy & Hold,3659.4202898550807,1,NGJ4,1.818,NGJ4,False,NONE,,-0.05754276827371696
2024-03-08,Buy & Hold,3633.2528180354348,1,NGJ4,1.805,NGJ4,False,NONE,,-0.007150715071507219
2024-03-11,Buy & Hold,3540.6602254428417,1,NGJ4,1.759,NGJ4,False,NONE,,-0.025484764542936356
2024-03-12,Buy & Hold,3450.080515297914,1,NGJ4,1.714,NGJ4,False,NONE,,-0.025582717453098258
2024-03-13,Buy & Hold,3337.3590982286705,1,NGJ4,1.658,NGJ4,False,NONE,,-0.03267211201866982
2024-03-14,Buy & Hold,3504.4283413848707,1,NGJ4,1.741,NGJ4,False,NONE,,0.05006031363088059
2024-03-15,Buy & Hold,3331.320450885675,1,NGJ4,1.655,NGJ4,False,NONE,,-0.04939689833429073
2024-03-18,Buy & Hold,3427.9388083735985,1,NGJ4,1.703,NGJ4,False,NONE,,0.029003021148036323
2024-03-19,Buy & Hold,3510.466988727866,1,NGJ4,1.744,NGJ4,False,NONE,,0.024075161479741647
2024-03-20,Buy & Hold,3419.8872785829385,1,NGJ4,1.699,NGJ4,False,NONE,,-0.02580275229357798
2024-03-21,Buy & Hold,3387.6811594202973,1,NGJ4,1.683,NGJ4,False,NONE,,-0.009417304296645113
2024-03-22,Buy & Hold,3647.34299516909,1,NGK4,1.812,NGJ4,True,NONE,,0.07664884135472372
2024-03-25,Buy & Hold,3601.046698872793,1,NGK4,1.789,NGK4,False,NONE,,-0.012693156732891953
2024-03-26,Buy & Hold,3599.033816425128,1,NGK4,1.788,NGK4,False,NONE,,-0.0005589714924538747
2024-03-27,Buy & Hold,3458.1320450885737,1,NGK4,1.718,NGK4,False,NONE,,-0.03914988814317677
2024-03-28,Buy & Hold,3548.711755233501,1,NGK4,1.763,NGK4,False,NONE,,0.026193247962747357
2024-04-01,Buy & Hold,3697.6650563607154,1,NGK4,1.837,NGK4,False,NONE,,0.041973908111174074
2024-04-02,Buy & Hold,3747.987117552342,1,NGK4,1.862,NGK4,False,NONE,,0.013609145345672369
2024-04-03,Buy & Hold,3705.7165861513754,1,NGK4,1.841,NGK4,False,NONE,,-0.011278195488721887
2024-04-04,Buy & Hold,3570.8534621578165,1,NGK4,1.774,NGK4,False,NONE,,-0.036393264530146685
2024-04-05,Buy & Hold,3592.9951690821317,1,NGK4,1.785,NGK4,False,NONE,,0.006200676437429387
2024-04-08,Buy & Hold,3711.7552334943707,1,NGK4,1.844,NGK4,False,NONE,,0.03305322128851551
2024-04-09,Buy & Hold,3768.1159420289923,1,NGK4,1.872,NGK4,False,NONE,,0.015184381778741818
2024-04-10,Buy & Hold,3794.283413848638,1,NGK4,1.885,NGK4,False,NONE,,0.00694444444444442
2024-04-11,Buy & Hold,3550.7246376811654,1,NGK4,1.764,NGK4,False,NONE,,-0.0641909814323608
2024-04-12,Buy & Hold,3562.8019323671556,1,NGK4,1.77,NGK4,False,NONE,,0.00340136054421758
2024-04-15,Buy & Hold,3403.784219001616,1,NGK4,1.691,NGK4,False,NONE,,-0.04463276836158192
2024-04-16,Buy & Hold,3486.312399355883,1,NGK4,1.732,NGK4,False,NONE,,0.02424600827912471
2024-04-17,Buy & Hold,3446.0547504025817,1,NGK4,1.712,NGK4,False,NONE,,-0.011547344110854563
2024-04-18,Buy & Hold,3536.634460547509,1,NGK4,1.757,NGK4,False,NONE,,0.026285046728971917
2024-04-19,Buy & Hold,3526.570048309184,1,NGK4,1.752,NGK4,False,NONE,,-0.002845759817871274
2024-04-22,Buy & Hold,3605.0724637681215,1,NGK4,1.791,NGK4,False,NONE,,0.022260273972602773
2024-04-23,Buy & Hold,3647.342995169088,1,NGK4,1.812,NGK4,False,NONE,,0.011725293132328396
2024-04-24,Buy & Hold,3983.494363929153,1,NGM4,1.979,NGK4,True,NONE,,0.09216335540838849
2024-04-25,Buy & Hold,3997.584541062808,1,NGM4,1.986,NGM4,False,NONE,,0.0035371399696815242
2024-04-26,Buy & Hold,3870.772946859909,1,NGM4,1.923,NGM4,False,NONE,,-0.031722054380664666
2024-04-29,Buy & Hold,4086.15136876007,1,NGM4,2.03,NGM4,False,NONE,,0.055642225689027436
2024-04-30,Buy & Hold,4007.6489533011336,1,NGM4,1.991,NGM4,False,NONE,,-0.019211822660098354
2024-05-01,Buy & Hold,3888.888888888895,1,NGM4,1.932,NGM4,False,NONE,,-0.02963335007533907
2024-05-02,Buy & Hold,4096.215780998396,1,NGM4,2.035,NGM4,False,NONE,,0.05331262939958603
2024-05-03,Buy & Hold,4311.594202898557,1,NGM4,2.142,NGM4,False,NONE,,0.052579852579852426
2024-05-06,Buy & Hold,4418.276972624805,1,NGM4,2.195,NGM4,False,NONE,,0.02474323062558348
2024-05-07,Buy & Hold,4442.431561996786,1,NGM4,2.207,NGM4,False,NONE,,0.0054669703872436415
2024-05-08,Buy & Hold,4402.173913043484,1,NGM4,2.187,NGM4,False,NONE,,-0.009062075215224286
2024-05-09,Buy & Hold,4631.642512077302,1,NGM4,2.301,NGM4,False,NONE,,0.052126200274348555
2024-05-10,Buy & Hold,4533.011272141714,1,NGM4,2.252,NGM4,False,NONE,,-0.021295089091699415
2024-05-13,Buy & Hold,4792.673107890507,1,NGM4,2.381,NGM4,False,NONE,,0.0572824156305507
2024-05-14,Buy & Hold,4718.1964573269,1,NGM4,2.344,NGM4,False,NONE,,-0.015539689206215845
2024-05-15,Buy & Hold,4863.123993558784,1,NGM4,2.416,NGM4,False,NONE,,0.030716723549488067
2024-05-16,Buy & Hold,5022.141706924324,1,NGM4,2.495,NGM4,False,NONE,,0.03269867549668892
2024-05-17,Buy & Hold,5285.829307568447,1,NGM4,2.626,NGM4,False,NONE,,0.05250501002003993
2024-05-20,Buy & Hold,5537.439613526579,1,NGM4,2.751,NGM4,False,NONE,,0.04760091393754751
2024-05-21,Buy & Hold,5376.409017713374,1,NGM4,2.671,NGM4,False,NONE,,-0.029080334423845944
2024-05-22,Buy & Hold,5720.6119162641,1,NGM4,2.842,NGM4,False,NONE,,0.06402096593036322
2024-05-23,Buy & Hold,5348.228663446063,1,NGM4,2.657,NGM4,False,NONE,,-0.06509500351864883
2024-05-24,Buy & Hold,5072.46376811595,1,NGM4,2.52,NGM4,False,NONE,,-0.051561911930748994
2024-05-28,Buy & Hold,5686.392914653793,1,NGN4,2.825,NGM4,True,NONE,,0.12103174603174605
2024-05-29,Buy & Hold,5366.344605475048,1,NGN4,2.666,NGN4,False,NONE,,-0.05628318584070802
2024-05-30,Buy & Hold,5177.133655394533,1,NGN4,2.572,NGN4,False,NONE,,-0.03525881470367587
2024-05-31,Buy & Hold,5207.326892109509,1,NGN4,2.587,NGN4,False,NONE,,0.005832037325038897
2024-06-03,Buy & Hold,5547.5040257649025,1,NGN4,2.756,NGN4,False,NONE,,0.06532663316582887
2024-06-04,Buy & Hold,5205.314009661843,1,NGN4,2.586,NGN4,False,NONE,,-0.061683599419448454
2024-06-05,Buy & Hold,5549.516908212568,1,NGN4,2.757,NGN4,False,NONE,,0.06612529002320189
2024-06-06,Buy & Hold,5678.341384863132,1,NGN4,2.821,NGN4,False,NONE,,0.023213638012332227
2024-06-07,Buy & Hold,5873.590982286642,1,NGN4,2.918,NGN4,False,NONE,,0.034384969868840765
2024-06-10,Buy & Hold,5849.436392914662,1,NGN4,2.906,NGN4,False,NONE,,-0.004112405757368043
2024-06-11,Buy & Hold,6298.309178743971,1,NGN4,3.129,NGN4,False,NONE,,0.07673778389538888
2024-06-12,Buy & Hold,6129.227053140105,1,NGN4,3.045,NGN4,False,NONE,,-0.02684563758389269
2024-06-13,Buy & Hold,5956.119162640911,1,NGN4,2.959,NGN4,False,NONE,,-0.02824302134646961
2024-06-14,Buy & Hold,5799.114331723036,1,NGN4,2.881,NGN4,False,NONE,,-0.026360256843528274
2024-06-17,Buy & Hold,5611.916264090186,1,NGN4,2.788,NGN4,False,NONE,,-0.032280458174245075
2024-06-18,Buy & Hold,5855.475040257658,1,NGN4,2.909,NGN4,False,NONE,,0.04340028694404596
2024-06-20,Buy & Hold,5517.310789049929,1,NGN4,2.741,NGN4,False,NONE,,-0.05775180474389818
2024-06-21,Buy & Hold,5444.847020933987,1,NGN4,2.705,NGN4,False,NONE,,-0.013133892739875974
2024-06-24,Buy & Hold,5933.977455716596,1,NGQ4,2.948,NGN4,True,NONE,,0.08983364140480576
2024-06-25,Buy & Hold,5762.882447665065,1,NGQ4,2.863,NGQ4,False,NONE,,-0.028833107191316154
2024-06-26,Buy & Hold,5525.362318840588,1,NGQ4,2.745,NGQ4,False,NONE,,-0.04121550820817321
2024-06-27,Buy & Hold,5404.5893719806845,1,NGQ4,2.685,NGQ4,False,NONE,,-0.021857923497267784
2024-06-28,Buy & Hold,5235.507246376819,1,NGQ4,2.601,NGQ4,False,NONE,,-0.031284916201117396
2024-07-01,Buy & Hold,4987.922705314018,1,NGQ4,2.478,NGQ4,False,NONE,,-0.04728950403690879
2024-07-02,Buy & Hold,4901.36876006442,1,NGQ4,2.435,NGQ4,False,NONE,,-0.01735270379338183
2024-07-03,Buy & Hold,4867.149758454114,1,NGQ4,2.418,NGQ4,False,NONE,,-0.00698151950718684
2024-07-05,Buy & Hold,4667.874396135272,1,NGQ4,2.319,NGQ4,False,NONE,,-0.04094292803970234
2024-07-08,Buy & Hold,4762.479871175529,1,NGQ4,2.366,NGQ4,False,NONE,,0.0202673566192324
2024-07-09,Buy & Hold,4718.196457326898,1,NGQ4,2.344,NGQ4,False,NONE,,-0.009298393913778624
2024-07-10,Buy & Hold,4688.003220611923,1,NGQ4,2.329,NGQ4,False,NONE,,-0.00639931740614319
2024-07-11,Buy & Hold,4565.217391304353,1,NGQ4,2.268,NGQ4,False,NONE,,-0.026191498497209253
2024-07-12,Buy & Hold,4688.003220611923,1,NGQ4,2.329,NGQ4,False,NONE,,0.02689594356261038
2024-07-15,Buy & Hold,4343.800322061197,1,NGQ4,2.158,NGQ4,False,NONE,,-0.07342206955775021
2024-07-16,Buy & Hold,4404.1867954911495,1,NGQ4,2.188,NGQ4,False,NONE,,0.013901760889712733
2024-07-17,Buy & Hold,4096.2157809983955,1,NGQ4,2.035,NGQ4,False,NONE,,-0.06992687385740404
2024-07-18,Buy & Hold,4277.375201288251,1,NGQ4,2.125,NGQ4,False,NONE,,0.04422604422604426
2024-07-19,Buy & Hold,4283.413848631247,1,NGQ4,2.128,NGQ4,False,NONE,,0.0014117647058824456
2024-07-22,Buy & Hold,4530.998389694049,1,NGQ4,2.251,NGQ4,False,NONE,,0.05780075187969924
2024-07-23,Buy & Hold,4402.173913043485,1,NGQ4,2.187,NGQ4,False,NONE,,-0.02843180808529544
2024-07-24,Buy & Hold,4261.2721417069315,1,NGQ4,2.117,NGQ4,False,NONE,,-0.03200731595793316
2024-07-25,Buy & Hold,4170.692431562004,1,NGU4,2.072,NGQ4,True,NONE,,-0.021256495040151147
2024-07-26,Buy & Hold,4128.421900161037,1,NGU4,2.051,NGU4,False,NONE,,-0.010135135135135087
2024-07-29,Buy & Hold,4098.228663446061,1,NGU4,2.036,NGU4,False,NONE,,-0.0073135056070210425
2024-07-30,Buy & Hold,4279.388083735916,1,NGU4,2.126,NGU4,False,NONE,,0.04420432220039294
2024-07-31,Buy & Hold,4098.228663446061,1,NGU4,2.036,NGU4,False,NONE,,-0.04233301975540915
2024-08-01,Buy & Hold,3961.3526570048366,1,NGU4,1.968,NGU4,False,NONE,,-0.03339882121807469
2024-08-02,Buy & Hold,3959.3397745571715,1,NGU4,1.967,NGU4,False,NONE,,-0.000508130081300795
2024-08-05,Buy & Hold,3909.0177133655448,1,NGU4,1.942,NGU4,False,NONE,,-0.012709710218607118
2024-08-06,Buy & Hold,4045.893719806769,1,NGU4,2.01,NGU4,False,NONE,,0.03501544799176104
2024-08-07,Buy & Hold,4251.207729468606,1,NGU4,2.112,NGU4,False,NONE,,0.05074626865671661
2024-08-08,Buy & Hold,4281.400966183581,1,NGU4,2.127,NGU4,False,NONE,,0.007102272727272485
2024-08-09,Buy & Hold,4313.6070853462215,1,NGU4,2.143,NGU4,False,NONE,,0.007522331922896086
2024-08-12,Buy & Hold,4406.1996779388155,1,NGU4,2.189,NGU4,False,NONE,,0.021465235650956815
2024-08-13,Buy & Hold,4323.671497584548,1,NGU4,2.148,NGU4,False,NONE,,-0.018730013704888027
2024-08-14,Buy & Hold,4466.586151368767,1,NGU4,2.219,NGU4,False,NONE,,0.03305400372439471
2024-08-15,Buy & Hold,4422.302737520136,1,NGU4,2.197,NGU4,False,NONE,,-0.00991437584497512
2024-08-16,Buy & Hold,4273.349436392922,1,NGU4,2.123,NGU4,False,NONE,,-0.03368229403732359
2024-08-19,Buy & Hold,4498.792270531409,1,NGU4,2.235,NGU4,False,NONE,,0.0527555346208195
2024-08-20,Buy & Hold,4424.3156199678015,1,NGU4,2.198,NGU4,False,NONE,,-0.01655480984340041
2024-08-21,Buy & Hold,4382.045088566835,1,NGU4,2.177,NGU4,False,NONE,,-0.009554140127388533
2024-08-22,Buy & Hold,4132.447665056367,1,NGU4,2.053,NGU4,False,NONE,,-0.05695911805236564
2024-08-23,Buy & Hold,4070.04830917875,1,NGU4,2.022,NGU4,False,NONE,,-0.015099853872381996
2024-08-26,Buy & Hold,4287.439613526577,1,NGV4,2.13,NGU4,True,NONE,,0.05341246290801194
2024-08-27,Buy & Hold,4196.859903381649,1,NGV4,2.085,NGV4,False,NONE,,-0.021126760563380254
2024-08-28,Buy & Hold,4221.01449275363,1,NGV4,2.097,NGV4,False,NONE,,0.0057553956834532904
2024-08-29,Buy & Hold,4301.529790660233,1,NGV4,2.137,NGV4,False,NONE,,0.01907486886027665
2024-08-30,Buy & Hold,4281.400966183582,1,NGV4,2.127,NGV4,False,NONE,,-0.004679457182966917
2024-09-03,Buy & Hold,4434.380032206126,1,NGV4,2.203,NGV4,False,NONE,,0.03573107663375641
2024-09-04,Buy & Hold,4317.632850241554,1,NGV4,2.145,NGV4,False,NONE,,-0.026327734906944955
2024-09-05,Buy & Hold,4537.037037037045,1,NGV4,2.254,NGV4,False,NONE,,0.050815850815850716
2024-09-06,Buy & Hold,4579.30756843801,1,NGV4,2.275,NGV4,False,NONE,,0.009316770186335255
2024-09-09,Buy & Hold,4367.954911433179,1,NGV4,2.17,NGV4,False,NONE,,-0.0461538461538461
2024-09-10,Buy & Hold,4492.753623188413,1,NGV4,2.232,NGV4,False,NONE,,0.028571428571428692
2024-09-11,Buy & Hold,4569.2431561996855,1,NGV4,2.27,NGV4,False,NONE,,0.017025089605734678
2024-09-12,Buy & Hold,4744.363929146546,1,NGV4,2.357,NGV4,False,NONE,,0.038325991189427366
2024-09-13,Buy & Hold,4639.694041867962,1,NGV4,2.305,NGV4,False,NONE,,-0.02206194314806964
2024-09-16,Buy & Hold,4776.570048309187,1,NGV4,2.373,NGV4,False,NONE,,0.02950108459869849
2024-09-17,Buy & Hold,4677.9388083735985,1,NGV4,2.324,NGV4,False,NONE,,-0.0206489675516226
2024-09-18,Buy & Hold,4597.423510466996,1,NGV4,2.284,NGV4,False,NONE,,-0.017211703958691982
2024-09-19,Buy & Hold,4726.24798711756,1,NGV4,2.348,NGV4,False,NONE,,0.028021015761821477
2024-09-20,Buy & Hold,4899.355877616756,1,NGV4,2.434,NGV4,False,NONE,,0.03662691652470196
2024-09-23,Buy & Hold,5259.6618357488005,1,NGV4,2.613,NGV4,False,NONE,,0.07354149548069011
2024-09-24,Buy & Hold,5617.954911433181,1,NGX4,2.791,NGV4,True,NONE,,0.06812093379257567
2024-09-25,Buy & Hold,5670.289855072473,1,NGX4,2.817,NGX4,False,NONE,,0.009315657470440719
2024-09-26,Buy & Hold,5541.465378421909,1,NGX4,2.753,NGX4,False,NONE,,-0.022719204827831074
2024-09-27,Buy & Hold,5841.3848631240035,1,NGX4,2.902,NGX4,False,NONE,,0.054122775154377134
2024-09-30,Buy & Hold,5883.65539452497,1,NGX4,2.923,NGX4,False,NONE,,0.007236388697450025
2024-10-01,Buy & Hold,5829.307568438013,1,NGX4,2.896,NGX4,False,NONE,,-0.009237085186452276
2024-10-02,Buy & Hold,5809.178743961363,1,NGX4,2.886,NGX4,False,NONE,,-0.0034530386740331265
2024-10-03,Buy & Hold,5978.260869565228,1,NGX4,2.97,NGX4,False,NONE,,0.02910602910602922
2024-10-04,Buy & Hold,5744.76650563608,1,NGX4,2.854,NGX4,False,NONE,,-0.039057239057239124
2024-10-07,Buy & Hold,5527.375201288253,1,NGX4,2.746,NGX4,False,NONE,,-0.03784162578836725
2024-10-08,Buy & Hold,5501.207729468608,1,NGX4,2.733,NGX4,False,NONE,,-0.004734158776402042
2024-10-09,Buy & Hold,5354.267310789059,1,NGX4,2.66,NGX4,False,NONE,,-0.026710574460300007
2024-10-10,Buy & Hold,5384.4605475040335,1,NGX4,2.675,NGX4,False,NONE,,0.005639097744360777
2024-10-11,Buy & Hold,5297.906602254437,1,NGX4,2.632,NGX4,False,NONE,,-0.016074766355140047
2024-10-14,Buy & Hold,5020.128824476658,1,NGX4,2.494,NGX4,False,NONE,,-0.05243161094224924
2024-10-15,Buy & Hold,5028.180354267319,1,NGX4,2.498,NGX4,False,NONE,,0.001603849238171584
2024-10-16,Buy & Hold,4764.492753623195,1,NGX4,2.367,NGX4,False,NONE,,-0.05244195356285042
2024-10-17,Buy & Hold,4724.235104669894,1,NGX4,2.347,NGX4,False,NONE,,-0.008449514152936266
2024-10-18,Buy & Hold,4545.088566827704,1,NGX4,2.258,NGX4,False,NONE,,-0.03792074989348104
2024-10-21,Buy & Hold,4653.784219001617,1,NGX4,2.312,NGX4,False,NONE,,0.023914968999114272
2024-10-22,Buy & Hold,4651.771336553952,1,NGX4,2.311,NGX4,False,NONE,,-0.0004325259515570723
2024-10-23,Buy & Hold,4714.170692431569,1,NGX4,2.342,NGX4,False,NONE,,0.013414106447425356
2024-10-24,Buy & Hold,5076.489533011279,1,NGX4,2.522,NGX4,False,NONE,,0.07685738684884691
2024-10-25,Buy & Hold,5152.979066022552,1,NGX4,2.56,NGX4,False,NONE,,0.015067406819984308
2024-10-28,Buy & Hold,5762.882447665065,1,NGZ4,2.863,NGX4,True,NONE,,0.11835937500000004
2024-10-29,Buy & Hold,5754.830917874405,1,NGZ4,2.859,NGZ4,False,NONE,,-0.0013971358714635063
2024-10-30,Buy & Hold,5726.650563607094,1,NGZ4,2.845,NGZ4,False,NONE,,-0.004896817068905102
2024-10-31,Buy & Hold,5448.872785829315,1,NGZ4,2.707,NGZ4,False,NONE,,-0.048506151142355125
2024-11-01,Buy & Hold,5360.305958132052,1,NGZ4,2.663,NGZ4,False,NONE,,-0.016254155892131528
2024-11-04,Buy & Hold,5597.82608695653,1,NGZ4,2.781,NGZ4,False,NONE,,0.04431092752534749
2024-11-05,Buy & Hold,5374.396135265708,1,NGZ4,2.67,NGZ4,False,NONE,,-0.03991370010787498
2024-11-06,Buy & Hold,5529.3880837359175,1,NGZ4,2.747,NGZ4,False,NONE,,0.028838951310861338
2024-11-07,Buy & Hold,5420.6924315620045,1,NGZ4,2.693,NGZ4,False,NONE,,-0.019657808518383613
2024-11-08,Buy & Hold,5372.383252818043,1,NGZ4,2.669,NGZ4,False,NONE,,-0.008911994058670603
2024-11-11,Buy & Hold,5877.616747181973,1,NGZ4,2.92,NGZ4,False,NONE,,0.09404271262645181
2024-11-12,Buy & Hold,5851.449275362327,1,NGZ4,2.907,NGZ4,False,NONE,,-0.004452054794520488
2024-11-13,Buy & Hold,6004.4283413848725,1,NGZ4,2.983,NGZ4,False,NONE,,0.026143790849673332
2024-11-14,Buy & Hold,5605.8776167471915,1,NGZ4,2.785,NGZ4,False,NONE,,-0.06637613141133081
2024-11-15,Buy & Hold,5682.367149758464,1,NGZ4,2.823,NGZ4,False,NONE,,0.013644524236983813
2024-11-18,Buy & Hold,5984.299516908222,1,NGZ4,2.973,NGZ4,False,NONE,,0.05313496280552599
2024-11-19,Buy & Hold,6034.621578099849,1,NGZ4,2.998,NGZ4,False,NONE,,0.008409014463504949
2024-11-20,Buy & Hold,6427.133655394536,1,NGZ4,3.193,NGZ4,False,NONE,,0.06504336224149432
2024-11-21,Buy & Hold,6721.014492753635,1,NGZ4,3.339,NGZ4,False,NONE,,0.045725023488881966
2024-11-22,Buy & Hold,6298.309178743973,1,NGZ4,3.129,NGZ4,False,NONE,,-0.06289308176100628
2024-11-25,Buy & Hold,6930.354267310801,1,NGF5,3.443,NGZ4,True,NONE,,0.10035155001597951
2024-11-26,Buy & Hold,6978.663446054763,1,NGF5,3.467,NGF5,False,NONE,,0.006970665117630004
2024-11-27,Buy & Hold,6449.275362318852,1,NGF5,3.204,NGF5,False,NONE,,-0.07585809056821458
2024-11-29,Buy & Hold,6769.323671497596,1,NGF5,3.363,NGF5,False,NONE,,0.04962546816479385
2024-12-02,Buy & Hold,6467.391304347837,1,NGF5,3.213,NGF5,False,NONE,,-0.04460303300624435
2024-12-03,Buy & Hold,6123.188405797111,1,NGF5,3.042,NGF5,False,NONE,,-0.053221288515406195
2024-12-04,Buy & Hold,6125.201288244777,1,NGF5,3.043,NGF5,False,NONE,,0.0003287310979620539
2024-12-05,Buy & Hold,6197.66505636072,1,NGF5,3.079,NGF5,False,NONE,,0.0118304304962209
2024-12-06,Buy & Hold,6191.626409017725,1,NGF5,3.076,NGF5,False,NONE,,-0.0009743423189347844
2024-12-09,Buy & Hold,6404.99194847022,1,NGF5,3.182,NGF5,False,NONE,,0.03446033810143034
2024-12-10,Buy & Hold,6366.747181964584,1,NGF5,3.163,NGF5,False,NONE,,-0.005971087366436256
2024-12-11,Buy & Hold,6799.516908212573,1,NGF5,3.378,NGF5,False,NONE,,0.0679734429339236
2024-12-12,Buy & Hold,6954.5088566827835,1,NGF5,3.455,NGF5,False,NONE,,0.022794552989934935
2024-12-13,Buy & Hold,6602.254428341397,1,NGF5,3.28,NGF5,False,NONE,,-0.05065123010130257
2024-12-16,Buy & Hold,6469.404186795504,1,NGF5,3.214,NGF5,False,NONE,,-0.020121951219512102
2024-12-17,Buy & Hold,6658.615136876019,1,NGF5,3.308,NGF5,False,NONE,,0.029247044181704984
2024-12-18,Buy & Hold,6791.465378421914,1,NGF5,3.374,NGF5,False,NONE,,0.019951632406287834
2024-12-19,Buy & Hold,7214.170692431576,1,NGF5,3.584,NGF5,False,NONE,,0.06224066390041494
2024-12-20,Buy & Hold,7544.283413848646,1,NGF5,3.748,NGF5,False,NONE,,0.0457589285714286
2024-12-23,Buy & Hold,7359.098228663461,1,NGF5,3.656,NGF5,False,NONE,,-0.0245464247598719
2024-12-24,Buy & Hold,7942.834138486328,1,NGF5,3.946,NGF5,False,NONE,,0.07932166301969357
2024-12-26,Buy & Hold,6680.7568438003345,1,NGG5,3.319,NGF5,True,NONE,,-0.1588950836289914
2024-12-27,Buy & Hold,6809.581320450898,1,NGG5,3.383,NGG5,False,NONE,,0.019282916541126793
2024-12-30,Buy & Hold,7922.705314009675,1,NGG5,3.936,NGG5,False,NONE,,0.16346438072716518
2024-12-31,Buy & Hold,7312.801932367162,1,NGG5,3.633,NGG5,False,NONE,,-0.0769817073170731
2025-01-02,Buy & Hold,7367.149758454119,1,NGG5,3.66,NGG5,False,NONE,,0.007431874483897705
2025-01-03,Buy & Hold,6751.207729468611,1,NGG5,3.354,NGG5,False,NONE,,-0.08360655737704914
2025-01-06,Buy & Hold,7391.304347826101,1,NGG5,3.672,NGG5,False,NONE,,0.0948121645796065
2025-01-07,Buy & Hold,6942.431561996792,1,NGG5,3.449,NGG5,False,NONE,,-0.06072984749455346
2025-01-08,Buy & Hold,7349.033816425134,1,NGG5,3.651,NGG5,False,NONE,,0.058567700782835574
2025-01-09,Buy & Hold,7449.677938808388,1,NGG5,3.701,NGG5,False,NONE,,0.013694878115584785
2025-01-10,Buy & Hold,8029.388083735925,1,NGG5,3.989,NGG5,False,NONE,,0.07781680626857601
2025-01-13,Buy & Hold,7918.6795491143475,1,NGG5,3.934,NGG5,False,NONE,,-0.013787916771120456
2025-01-14,Buy & Hold,7987.11755233496,1,NGG5,3.968,NGG5,False,NONE,,0.008642602948652822
2025-01-15,Buy & Hold,8218.599033816443,1,NGG5,4.083,NGG5,False,NONE,,0.028981854838709742
2025-01-16,Buy & Hold,8570.853462157827,1,NGG5,4.258,NGG5,False,NONE,,0.04286064168503545
2025-01-17,Buy & Hold,7946.859903381658,1,NGG5,3.948,NGG5,False,NONE,,-0.07280413339596059
2025-01-21,Buy & Hold,7560.386473429967,1,NGG5,3.756,NGG5,False,NONE,,-0.04863221884498481
2025-01-22,Buy & Hold,7971.01449275364,1,NGG5,3.96,NGG5,False,NONE,,0.0543130990415337
2025-01-23,Buy & Hold,7940.821256038665,1,NGG5,3.945,NGG5,False,NONE,,-0.0037878787878787845
2025-01-24,Buy & Hold,8105.8776167472,1,NGG5,4.027,NGG5,False,NONE,,0.020785804816223052
2025-01-27,Buy & Hold,6547.906602254443,1,NGH5,3.253,NGG5,True,NONE,,-0.19220263223243106
2025-01-28,Buy & Hold,6284.2190016103195,1,NGH5,3.122,NGH5,False,NONE,,-0.040270519520442694
2025-01-29,Buy & Hold,6380.837359098242,1,NGH5,3.17,NGH5,False,NONE,,0.015374759769378521
