date,gold_usd,silver_usd,gold_silver_ratio,relative_fwd_21,relative_fwd_63,relative_fwd_126,relative_fwd_252,p10,p20,p80,p90,regime,period
2023-01-26,1929.85229205,23.88776808,80.78830494280318,-0.0493726685153294,-0.0341250004955409,-0.03227947698918121,-0.06392064333398617,31.043956043956044,36.40695067264574,75.1919385796545,82.48832555036691,High,2020-2026
2023-01-27,1927.039592588,23.519146546,81.93492858335625,-0.041326226633161434,-0.005379006918129647,-0.00934340549299617,-0.045183685909550575,31.04453514445083,36.408781258837315,75.1948822386226,82.48729358184048,High,2020-2026
2023-01-28,1926.390320646,23.577368742000004,81.70505970050795,-0.03443076659252098,0.00022402606667948355,-0.009152233252172737,-0.035568279918332224,31.045114244945612,36.41061184502889,75.19577303454173,82.48626161331407,High,2020-2026
2023-01-29,1926.390320646,23.577368742000004,81.70505970050795,-0.03443076659252098,0.00022402606667948355,-0.009152233252172737,-0.035568279918332224,31.045693345440394,36.41244243122046,75.19598791521236,82.48522964478764,High,2020-2026
2023-01-30,1929.9583027,23.784304064,81.14419902750869,-0.037528307725826826,-0.017393732281792085,-0.02480669354026399,-0.04780827951208444,31.046272445935177,36.41427301741203,75.19673693040299,82.4841976762612,High,2020-2026
2023-01-31,1926.3920691,23.5002303,81.97332726139284,-0.024534570241855014,-0.008624346662061022,-0.020029966008477507,-0.03463430430911185,31.046851546429963,36.4161036036036,75.19906323185013,82.48316570773477,High,2020-2026
2023-02-01,1924.238709829,23.512347154,81.8394989332931,-0.02586273239969905,0.004361417562665171,-0.003703167422034026,-0.032456086293405795,31.047430646924745,36.416281429557,75.20047746631462,82.48213373920835,High,2020-2026
2023-02-02,1933.401252552,24.288613272000003,79.60113782127,-0.054524887563045854,-0.022746622256567983,-0.021150163177312664,-0.06578199384474315,31.048009747419528,36.416459255510404,75.20415316468927,82.48110177068193,High,2020-2026
2023-02-03,1877.80671506,22.651364436,82.9003798144533,-0.03646177750861279,0.033856932224992864,0.028227984228401004,-0.023761161403410003,31.048588847914314,36.416637081463804,75.2078941709396,82.48006980215551,Extreme High,2020-2026
2023-02-04,1871.592080238,22.426772472,83.45347430508323,-0.04205000133677084,0.041301018110195375,0.03510954473856098,-0.019964546181579834,31.049167948409096,36.416814907417205,75.21196377499636,82.48917289289744,Extreme High,2020-2026
2023-02-05,1871.592080238,22.426772472,83.45347430508323,-0.04205000133677084,0.041301018110195375,0.03510954473856098,-0.019964546181579834,31.04974704890388,36.416992733370606,75.2190847127556,82.49679897567222,Extreme High,2020-2026
2023-02-06,1866.050303234,22.26215424,83.8216411186809,-0.04280152220660194,0.047467953117064976,0.029935609094747573,-0.010498355137220639,31.05188222397656,36.417189493315924,75.22563512436932,82.50241379793174,Extreme High,2020-2026
2023-02-07,1873.974935575,22.299954250000003,84.03492287770051,-0.039669457546593345,0.05371735307046821,0.03238396224661377,-0.0008378069729730875,31.054017399049233,36.41738625326124,75.23049807888893,82.50406176484785,Extreme High,2020-2026
2023-02-08,1873.362580221,22.366393819,83.75791803458273,-0.0417575633541174,0.055873490414886096,0.02881709995806636,-0.009925940190968596,31.056152574121914,36.41758301320655,75.23468501632219,82.51050841520265,Extreme High,2020-2026
2023-02-09,1876.927432904,22.40743604,83.76359658255663,-0.051445108507879644,0.06646449166706225,0.022894333583628912,-0.022194669023470226,31.05828774919459,36.41777977315187,75.23810913080946,82.51565722593695,Extreme High,2020-2026
2023-02-10,1861.15281121,22.071360916,84.32433406771987,-0.03777754368095365,0.08456854324761598,0.03896795886811866,-0.003156386848996773,31.060422924267264,36.41797653309719,75.23958537062389,82.51999148309972,Extreme High,2020-2026
2023-02-11,1865.57349869,22.011559999,84.75426088722264,-0.028863413406001404,0.07746233836795624,0.049592774772189596,-0.00020064760471116827,31.062558099339945,36.418176356620485,75.24027219126413,82.52358985829677,Extreme High,2020-2026
2023-02-12,1865.57349869,22.011559999,84.75426088722264,-0.028863413406001404,0.07746233836795624,0.049592774772189596,-0.00020064760471116827,31.06469327441262,36.41837618014379,75.24306357502091,82.53206603817786,Extreme High,2020-2026
2023-02-13,1865.213915264,22.00874704,84.74875520510322,-0.03318985791844986,0.0756322704753063,0.04310014026013831,-0.012216748348991002,31.0668284494853,36.418576003667084,75.2448452001247,82.54869872630381,Extreme High,2020-2026
2023-02-14,1854.068474364,21.761193020000004,85.20068144517565,-0.03840474940236771,0.07635482001163041,0.023053981873558005,-0.003921626182646909,31.068963624557977,36.41877582719039,75.24563015916327,82.55522677976774,Extreme High,2020-2026
