image_name,min_component_area,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio
cju1csmlc4ht10799b8ymmghg.jpg,50,0.9321905993962915,0.8729934376577486,0.8898837089636719,0.9787209960384833,0.1482696533203125,0.1348114013671875
cju1csmlc4ht10799b8ymmghg.jpg,100,0.9321905993962915,0.8729934376577486,0.8898837089636719,0.9787209960384833,0.1482696533203125,0.1348114013671875
cju1csmlc4ht10799b8ymmghg.jpg,200,0.9321905993962915,0.8729934376577486,0.8898837089636719,0.9787209960384833,0.1482696533203125,0.1348114013671875
cju1csmlc4ht10799b8ymmghg.jpg,500,0.9321905993962915,0.8729934376577486,0.8898837089636719,0.9787209960384833,0.1482696533203125,0.1348114013671875
cju0sr5ghl0nd08789uzf1raf.jpg,0,0.6435218904264789,0.47440639541820784,0.5053701938353988,0.8856220069050006,0.2400970458984375,0.1370086669921875
cju0sr5ghl0nd08789uzf1raf.jpg,50,0.6436260623229462,0.47451963241436923,0.5054986968406332,0.8856220069050006,0.2400360107421875,0.1370086669921875
cju0sr5ghl0nd08789uzf1raf.jpg,100,0.6436260623229462,0.47451963241436923,0.5054986968406332,0.8856220069050006,0.2400360107421875,0.1370086669921875
cju0sr5ghl0nd08789uzf1raf.jpg,200,0.6436260623229462,0.47451963241436923,0.5054986968406332,0.8856220069050006,0.2400360107421875,0.1370086669921875
cju0sr5ghl0nd08789uzf1raf.jpg,500,0.6436260623229462,0.47451963241436923,0.5054986968406332,0.8856220069050006,0.2400360107421875,0.1370086669921875
cju8d2q30tfhs0801n7lx77xl.jpg,0,0.7328866645140458,0.5783907753073836,0.678905256860839,0.7961939840392879,0.2040557861328125,0.1739959716796875
cju8d2q30tfhs0801n7lx77xl.jpg,50,0.7354394491697044,0.5815770930753955,0.6832994656431098,0.7961939840392879,0.2027435302734375,0.1739959716796875
cju8d2q30tfhs0801n7lx77xl.jpg,100,0.7354394491697044,0.5815770930753955,0.6832994656431098,0.7961939840392879,0.2027435302734375,0.1739959716796875
cju8d2q30tfhs0801n7lx77xl.jpg,200,0.7354394491697044,0.5815770930753955,0.6832994656431098,0.7961939840392879,0.2027435302734375,0.1739959716796875
cju8d2q30tfhs0801n7lx77xl.jpg,500,0.7354394491697044,0.5815770930753955,0.6832994656431098,0.7961939840392879,0.2027435302734375,0.1739959716796875
cju7d7tly27h408016fyp5nr7.jpg,0,0.913901179941003,0.841453063995926,0.8889088137720793,0.9403395617945556,0.1701812744140625,0.1608734130859375
cju7d7tly27h408016fyp5nr7.jpg,50,0.913901179941003,0.841453063995926,0.8889088137720793,0.9403395617945556,0.1701812744140625,0.1608734130859375
cju7d7tly27h408016fyp5nr7.jpg,100,0.913901179941003,0.841453063995926,0.8889088137720793,0.9403395617945556,0.1701812744140625,0.1608734130859375
cju7d7tly27h408016fyp5nr7.jpg,200,0.913901179941003,0.841453063995926,0.8889088137720793,0.9403395617945556,0.1701812744140625,0.1608734130859375
cju7d7tly27h408016fyp5nr7.jpg,500,0.913901179941003,0.841453063995926,0.8889088137720793,0.9403395617945556,0.1701812744140625,0.1608734130859375
cju2trbpkv0c00988hxla5dzz.jpg,0,0.5645598781258128,0.39330089045351,0.5070074746396156,0.6368513706094392,0.2286376953125,0.1820220947265625
cju2trbpkv0c00988hxla5dzz.jpg,50,0.5646437994722955,0.39338235294117646,0.5071428571428571,0.6368513706094392,0.22857666015625,0.1820220947265625
cju2trbpkv0c00988hxla5dzz.jpg,100,0.5646437994722955,0.39338235294117646,0.5071428571428571,0.6368513706094392,0.22857666015625,0.1820220947265625
cju2trbpkv0c00988hxla5dzz.jpg,200,0.5646437994722955,0.39338235294117646,0.5071428571428571,0.6368513706094392,0.22857666015625,0.1820220947265625
cju2trbpkv0c00988hxla5dzz.jpg,500,0.5724512094039635,0.4010029031406704,0.5198795592965167,0.6368513706094392,0.2229766845703125,0.1820220947265625
cju5u6wf0kh1t0755bg1ssixv.jpg,0,0.8616635953485416,0.7569498716087976,0.9974010689942627,0.7584458199716608,0.3111724853515625,0.409210205078125
cju5u6wf0kh1t0755bg1ssixv.jpg,50,0.8616635953485416,0.7569498716087976,0.9974010689942627,0.7584458199716608,0.3111724853515625,0.409210205078125
