image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju87nkyrnb970801q84m47yt.jpg,0.7193922539510276,0.5617584745762711,0.6232957216737188,0.8505212510024057,0.12982177734375,0.0951385498046875,0.0346832275390625,mixed_or_reasonable
cju6xlygpw7bs0818n691jsq4.jpg,0.4904783377848694,0.3249230203593915,0.8917759838546923,0.3382613272092244,0.1209716796875,0.3189239501953125,-0.1979522705078125,under_segmentation
cju42dwedlmk60871jbgu4ehi.jpg,0.853495290034705,0.7444324324324324,0.7764997744700045,0.9474408365437534,0.202972412109375,0.166351318359375,0.03662109375,mixed_or_reasonable
cju8c9akjsdjj0850s67uzlxq.jpg,0.9029201817001948,0.8230214125162664,0.9593215664644236,0.8527825447413582,0.11065673828125,0.124481201171875,-0.013824462890625,mixed_or_reasonable
cju8c2rqzs5t80850d0zky5dy.jpg,0.597170024438831,0.4256895239210634,0.5227035772065433,0.6963789635022511,0.4244232177734375,0.318572998046875,0.1058502197265625,mixed_or_reasonable
cju1ffnjn6ctm08015perkg37.jpg,0.4501182541388948,0.2904210307276132,0.9155915154165756,0.2984106621053382,0.0697784423828125,0.2140960693359375,-0.144317626953125,under_segmentation
cju88z8bson4h0871nnd7fdxo.jpg,0.8590429376897499,0.7529143436391282,0.7770367464365111,0.9604008404719572,0.1166839599609375,0.0944061279296875,0.02227783203125,mixed_or_reasonable
cjyzk8qieoboa0848ogj51wwm.jpg,0.6790009638352261,0.5140056466706849,0.9996915103652516,0.5140871882733676,0.247314453125,0.480926513671875,-0.233612060546875,under_segmentation
cju88k75inzyb0850ccv5x3vk.jpg,0.593978141604389,0.4224529925033796,1.0,0.4224529925033796,0.1049041748046875,0.248321533203125,-0.1434173583984375,under_segmentation
cju1dg44i4z3w0801nyz4p6zf.jpg,0.0167851500789889,0.008463606492084,0.0089549093973872,0.1336477987421383,0.14483642578125,0.00970458984375,0.1351318359375,poor_prediction
cju2zpw4q9vzr0801p0lysjdl.jpg,0.0,0.0,0.0,0.0,0.0366058349609375,0.033538818359375,0.0030670166015625,poor_prediction
cju7fbndk2sl608015ravktum.jpg,0.6037589781084685,0.4324174470182356,0.4457640035564588,0.9352431712191872,0.240264892578125,0.1145172119140625,0.1257476806640625,over_segmentation
cju2tpfa5uyx408359datxqqj.jpg,0.4702533969886155,0.3074060737006361,0.3441510448162332,0.7422112737284452,0.2270965576171875,0.1053009033203125,0.121795654296875,over_segmentation
cju77re6fz5bb0817vp9redjg.jpg,0.8975965733322757,0.8142178730752626,0.8777536456717344,0.918357409511443,0.098358154296875,0.0940093994140625,0.0043487548828125,mixed_or_reasonable
cju1871y11d6r0799k6cw4yze.jpg,0.6704540205995104,0.5042729104425763,0.6383465259454706,0.7059624550141037,0.173492431640625,0.1568756103515625,0.0166168212890625,mixed_or_reasonable
cju1cqc7n4gpy0855jt246k68.jpg,0.574460474543937,0.4029775844764135,0.4039235412474849,0.9942220387948824,0.09100341796875,0.0369720458984375,0.0540313720703125,over_segmentation
cju7cq6su27qv075574dir0r3.jpg,0.8877937438398091,0.7982276119402985,0.8185383585230533,0.9698515244247988,0.159515380859375,0.1346282958984375,0.0248870849609375,mixed_or_reasonable
cju2r6mt2om21099352pny5gw.jpg,0.885763655563022,0.7949513224778151,0.8678109569715495,0.9044748321325295,0.3244781494140625,0.3113250732421875,0.013153076171875,mixed_or_reasonable
cju5wkonqlrl409877y8zvnub.jpg,0.9280678230027252,0.8657896860624646,0.9101552557902776,0.9466996117190256,0.1798553466796875,0.17291259765625,0.0069427490234375,mixed_or_reasonable
cju34ouumcznz07996gg1xq7v.jpg,0.8267396533134279,0.704651491587728,0.810999918639655,0.8431024274718768,0.1875457763671875,0.1804046630859375,0.00714111328125,mixed_or_reasonable
cju88t4fvokxf07558ymyh281.jpg,0.5760331322589358,0.4045270612038442,0.4271028037383177,0.8844346143212607,0.114288330078125,0.0551910400390625,0.0590972900390625,over_segmentation
cju8apjewqrk00801k5d71gky.jpg,0.5044666785778096,0.3373155725464428,0.4514710585225456,0.5715587044534413,0.19085693359375,0.1507568359375,0.04010009765625,poor_prediction
cju6vta3kvazg0817qbeppjtm.jpg,0.7282923393933071,0.5726884896217901,0.6176067241760672,0.8873140968603025,0.3449249267578125,0.240081787109375,0.1048431396484375,mixed_or_reasonable
cju6wuojavt740818b5qcv3iw.jpg,0.8501011122345804,0.7392833589799956,0.9896998234255444,0.7450155073105893,0.2073974609375,0.2755126953125,-0.068115234375,mixed_or_reasonable
cju85qefyln6v0850szeb9byi.jpg,0.6284436603827771,0.4581974813795579,0.657961427773721,0.6014606565101304,0.3552398681640625,0.38861083984375,-0.0333709716796875,mixed_or_reasonable
cju2zxja9w1eh09933609ho9z.jpg,0.3837465160627842,0.2374296605554547,0.2376237623762376,0.9965714285714286,0.1679840087890625,0.0400543212890625,0.1279296875,over_segmentation
cju5thdbrjp1108715xdfx356.jpg,0.3935234072509679,0.2449605609114811,0.2449605609114811,1.0,0.104461669921875,0.0255889892578125,0.0788726806640625,over_segmentation
cju1dfeupuzlw0835gnxip369.jpg,0.7633942893808149,0.6173303930470878,0.6173303930470878,1.0,0.1176300048828125,0.0726165771484375,0.045013427734375,mixed_or_reasonable
cju35fxqyzt5p0993vusm54qz.jpg,0.8021155830753354,0.669610165841051,0.7427138079311992,0.871845204711161,0.191619873046875,0.163238525390625,0.02838134765625,mixed_or_reasonable
